iteration,search_time,precision,recall,f1_score,specificity,far,frr
1,0.7106563689885661,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
2,0.9247003989876248,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
3,0.8733774899737909,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
4,1.2588783350074664,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
5,0.799443701049313,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
6,1.0468025169684552,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
7,1.3908710139803588,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
8,0.6997061489964835,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
9,1.0728557939874008,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
10,1.4662225269712508,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
11,1.0052900119917467,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
12,0.6385774689842947,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
13,0.6341478300164454,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
14,0.32708340999670327,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
15,0.44538087700493634,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
16,0.8439323530183174,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
17,0.34131109301233664,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
18,0.5796524619800039,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
19,0.4910898410016671,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
20,0.8679697620100342,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
21,0.4807809299672954,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
22,0.607760471990332,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
23,0.33156218798831105,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
24,0.7040907469927333,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
25,0.6055279430001974,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
26,0.5721047080005519,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
27,0.4863745479960926,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
28,0.5795189369819127,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
29,0.48114394396543503,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
30,0.5859724109759554,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
31,0.6500357100157999,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
32,0.6126992789795622,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
33,1.109306572994683,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
34,0.6742939529940486,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
35,0.5896662909653969,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
36,0.49990756501210853,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
37,0.48950302897719666,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
38,0.35071977600455284,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
39,0.6070733889937401,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
40,0.4909124010009691,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
41,0.8536679270328023,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
42,1.140108074003365,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
43,1.0708303930005059,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
44,0.9740785540197976,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
45,0.6167684150277637,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
46,0.46042598597705364,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
47,0.39118843601318076,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
48,1.0454005759675056,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
49,0.49994368298212066,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
50,0.9345726550091058,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
51,0.5523560269502923,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
52,0.731178366986569,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
53,1.101804687990807,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
54,0.951446478953585,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
55,0.6811814039829187,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
56,0.4972813740023412,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
57,0.7370746040251106,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
58,0.4646925170090981,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
59,1.1660437129903585,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
60,0.7628908749902621,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
61,1.1566456200089306,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
62,1.0248675380134955,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
63,0.7541967710130848,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
64,0.9900259900023229,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
65,0.7002062449464574,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
66,0.7710045139538124,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
67,0.7636139990063384,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
68,0.5247136100078933,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
69,0.5398097549914382,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
70,0.862030419986695,0.225,0.11448140900195694,0.1517509727626459,0.9499627514278619,0.050037248572138066,0.8855185909980431
