iteration,search_time,precision,recall,f1_score
1,0.05321211500086065,1.0,0.6666666666666666,0.8
2,0.08261968300030276,1.0,0.6666666666666666,0.8
3,0.07481911600007152,1.0,0.6666666666666666,0.8
4,0.0848206280006707,1.0,0.6666666666666666,0.8
5,0.08699016900027345,1.0,0.6666666666666666,0.8
6,0.08278460199835536,1.0,0.6666666666666666,0.8
7,0.08178328999929363,1.0,0.6666666666666666,0.8
8,0.07017349999841827,1.0,0.6666666666666666,0.8
9,0.07193919600103982,1.0,0.6666666666666666,0.8
10,0.07707126599962066,1.0,0.6666666666666666,0.8
11,0.08236185399982787,1.0,0.6666666666666666,0.8
12,0.07012889399993583,1.0,0.6666666666666666,0.8
13,0.09459951400094724,1.0,0.6666666666666666,0.8
14,0.07169606900060899,1.0,0.6666666666666666,0.8
15,0.09849954800120031,1.0,0.6666666666666666,0.8
16,0.10729702600110613,1.0,0.6666666666666666,0.8
17,0.09195982100027322,1.0,0.6666666666666666,0.8
18,0.12236069999926258,1.0,0.6666666666666666,0.8
19,0.11243899700093607,1.0,0.6666666666666666,0.8
20,0.11328169099942897,1.0,0.6666666666666666,0.8
21,0.11752536300082284,1.0,0.6666666666666666,0.8
22,0.11076541100010218,1.0,0.6666666666666666,0.8
23,0.11005293299967889,1.0,0.6666666666666666,0.8
24,0.12894813300044916,1.0,0.6666666666666666,0.8
25,0.07067925599949376,1.0,0.6666666666666666,0.8
26,0.16731009599971003,1.0,0.6666666666666666,0.8
27,0.16424365500097338,1.0,0.6666666666666666,0.8
28,0.262166739001259,1.0,0.6666666666666666,0.8
29,0.30209107699920423,1.0,0.6666666666666666,0.8
30,0.42198920299961173,1.0,0.6666666666666666,0.8
31,0.4487940830003936,1.0,0.6666666666666666,0.8
32,0.432672590999573,1.0,0.6666666666666666,0.8
33,0.4369869700003619,1.0,0.6666666666666666,0.8
34,0.4506765920014004,1.0,0.6666666666666666,0.8
35,0.2361095430005662,1.0,0.6666666666666666,0.8
36,0.45018223700026283,1.0,0.6666666666666666,0.8
37,0.44044525400022394,1.0,0.6666666666666666,0.8
38,0.46865629000058107,1.0,0.6666666666666666,0.8
39,0.43095569999968575,1.0,0.6666666666666666,0.8
40,0.45537541399971815,1.0,0.6666666666666666,0.8
41,0.4527388210008212,1.0,0.6666666666666666,0.8
42,0.4762639360014873,1.0,0.6666666666666666,0.8
43,0.4706940169999143,1.0,0.6666666666666666,0.8
44,0.4649308759999258,1.0,0.6666666666666666,0.8
45,0.4701706590003596,1.0,0.6666666666666666,0.8
46,0.4684430670004076,1.0,0.6666666666666666,0.8
47,0.30876511899987236,1.0,0.6666666666666666,0.8
48,0.5119758050004748,1.0,0.6666666666666666,0.8
49,0.47038688300017384,1.0,0.6666666666666666,0.8
50,0.5153913850008394,1.0,0.6666666666666666,0.8
51,0.36511948199949984,1.0,0.6666666666666666,0.8
52,0.47694231099922035,1.0,0.6666666666666666,0.8
53,0.3561770880005497,1.0,0.6666666666666666,0.8
54,0.38354903099934745,1.0,0.6666666666666666,0.8
55,0.6731139160001476,1.0,0.6666666666666666,0.8
56,0.47276574700117635,1.0,0.6666666666666666,0.8
57,0.2934366150002461,1.0,0.6666666666666666,0.8
58,0.462602016999881,1.0,0.6666666666666666,0.8
59,0.4667696810010966,1.0,0.6666666666666666,0.8
60,0.3320861110005353,1.0,0.6666666666666666,0.8
61,0.8027801280004496,1.0,0.6666666666666666,0.8
62,0.40983775300082925,1.0,0.6666666666666666,0.8
63,0.6080970889997843,1.0,0.6666666666666666,0.8
64,0.4756786710004235,1.0,0.6666666666666666,0.8
65,0.5367960639996454,1.0,0.6666666666666666,0.8
66,0.49974694599950453,1.0,0.6666666666666666,0.8
67,0.5687566159995185,1.0,0.6666666666666666,0.8
68,0.5027530799998203,1.0,0.6666666666666666,0.8
69,0.8819513270009338,1.0,0.6666666666666666,0.8
70,0.591155305999564,1.0,0.6666666666666666,0.8
71,0.503552968000804,1.0,0.6666666666666666,0.8
72,0.5125254660015344,1.0,0.6666666666666666,0.8
