iteration,search_time,precision,recall,f1_score
1,0.7407391849992564,1.0,1.0,1.0
2,0.7525757799994608,1.0,1.0,1.0
3,0.785606972000096,1.0,1.0,1.0
4,0.8297993789983593,1.0,1.0,1.0
5,0.8497749329999351,1.0,1.0,1.0
6,0.9141675210012181,1.0,1.0,1.0
7,0.9116637259994604,1.0,1.0,1.0
8,1.0395634970009269,1.0,1.0,1.0
9,1.0784953850015881,1.0,1.0,1.0
10,1.1258286619995488,1.0,1.0,1.0
11,1.1692486780011677,1.0,1.0,1.0
12,1.2101606000014726,1.0,1.0,1.0
13,1.2922434720003366,1.0,1.0,1.0
14,1.3139872339997964,1.0,1.0,1.0
15,1.332180277999214,1.0,1.0,1.0
16,1.3905735580010514,1.0,1.0,1.0
17,1.3954499330011458,1.0,1.0,1.0
18,1.3941852840016509,1.0,1.0,1.0
19,1.3997491400004947,1.0,1.0,1.0
20,1.3981765549997363,1.0,1.0,1.0
21,1.4448874579993571,1.0,1.0,1.0
22,1.4857568740007991,1.0,1.0,1.0
23,1.4792634089990315,1.0,1.0,1.0
24,1.4956778429987025,1.0,1.0,1.0
25,1.5011854929998663,1.0,1.0,1.0
26,1.5049205330014956,1.0,1.0,1.0
27,1.4978298969999742,1.0,1.0,1.0
28,1.5209315280008013,1.0,1.0,1.0
29,1.532327989998521,1.0,1.0,1.0
30,1.5320408589996077,1.0,1.0,1.0
31,1.5275051270000404,1.0,1.0,1.0
32,1.533930686999156,1.0,1.0,1.0
33,1.5325374229996669,1.0,1.0,1.0
34,1.5210798730004171,1.0,1.0,1.0
35,1.5268741569998383,1.0,1.0,1.0
36,1.526917475999653,1.0,1.0,1.0
37,1.5356091069988906,1.0,1.0,1.0
38,1.5383331310003996,1.0,1.0,1.0
39,1.546815236999464,1.0,1.0,1.0
40,1.5487166580005578,1.0,1.0,1.0
41,1.5325758540002425,1.0,1.0,1.0
42,1.5379273899998225,1.0,1.0,1.0
43,1.5333380440006295,1.0,1.0,1.0
44,1.5347905139988143,1.0,1.0,1.0
45,1.5431757049991575,1.0,1.0,1.0
46,1.5425603390012839,1.0,1.0,1.0
47,1.554716795000786,1.0,1.0,1.0
48,1.5420262790012202,1.0,1.0,1.0
49,1.557482620999508,1.0,1.0,1.0
50,1.5669185340011609,1.0,1.0,1.0
51,1.1432205119999708,1.0,1.0,1.0
52,1.312762448000285,1.0,1.0,1.0
53,1.4019625789987913,1.0,1.0,1.0
54,1.3695093549995363,1.0,1.0,1.0
55,1.246186452000984,1.0,1.0,1.0
56,0.9808746250000695,1.0,1.0,1.0
57,1.3534905330016045,1.0,1.0,1.0
58,1.1754216749995976,1.0,1.0,1.0
59,0.9316844770000898,1.0,1.0,1.0
60,1.0746043389990518,1.0,1.0,1.0
61,1.1807212639996578,1.0,1.0,1.0
62,1.1392253780013561,1.0,1.0,1.0
63,0.8736044790002779,1.0,1.0,1.0
64,0.9495760650006559,1.0,1.0,1.0
65,1.3524047089995292,1.0,1.0,1.0
66,0.9745139039987407,1.0,1.0,1.0
67,0.9193375049999304,1.0,1.0,1.0
68,0.8083895750005468,1.0,1.0,1.0
69,0.9019213649989979,1.0,1.0,1.0
70,0.9663658860008582,1.0,1.0,1.0
71,0.8815115880006488,1.0,1.0,1.0
72,0.9355889620001108,1.0,1.0,1.0
73,0.96492432299965,1.0,1.0,1.0
74,0.7390768119985296,1.0,1.0,1.0
75,0.7465296009995654,1.0,1.0,1.0
76,0.7793822170006024,1.0,1.0,1.0
77,0.7700852090001717,1.0,1.0,1.0
78,0.8316998549998971,1.0,1.0,1.0
79,0.7486584550006228,1.0,1.0,1.0
80,0.8047945470007107,1.0,1.0,1.0
81,0.8258556580003642,1.0,1.0,1.0
82,0.81335056700118,1.0,1.0,1.0
83,0.8025566810010787,1.0,1.0,1.0
84,0.8300088529995264,1.0,1.0,1.0
85,0.8279181029993197,1.0,1.0,1.0
86,0.8399317359999259,1.0,1.0,1.0
87,0.8324612449996494,1.0,1.0,1.0
88,0.8550609400008398,1.0,1.0,1.0
89,0.8518197529992904,1.0,1.0,1.0
90,0.8716725200010842,1.0,1.0,1.0
91,0.8557313189994602,1.0,1.0,1.0
92,0.8566612309987249,1.0,1.0,1.0
93,0.8603954760001216,1.0,1.0,1.0
94,0.8630709949993616,1.0,1.0,1.0
95,0.8641718260005291,1.0,1.0,1.0
96,0.8629886849994364,1.0,1.0,1.0
97,0.8617531370000506,1.0,1.0,1.0
98,0.8587214759991184,1.0,1.0,1.0
99,0.8610069480000675,1.0,1.0,1.0
100,0.8619867649995285,1.0,1.0,1.0
search_time_mean,1.1531797521500449
search_time_std,0.3021890243084775
search_time_p90,1.535840935298984
search_time_p95,1.5433576815991727
search_time_p99,1.5575769801295247
rps,32.15844834879975
total_time,3.109602767999604
successful_requests,100.0
