iteration,search_time,precision,recall,f1_score
56,0.025987101998907747,0.3,1.0,0.46153846153846156
57,0.02952698500121187,0.3,1.0,0.46153846153846156
58,0.034882462001405656,0.3,1.0,0.46153846153846156
59,0.039364545000353246,0.3,1.0,0.46153846153846156
60,0.035389716998906806,0.3,1.0,0.46153846153846156
61,0.022655643999314634,0.3,1.0,0.46153846153846156
62,0.02676498700020602,0.3,1.0,0.46153846153846156
63,0.02217489200120326,0.3,1.0,0.46153846153846156
64,0.019234774001233745,0.3,1.0,0.46153846153846156
65,0.03134397999929206,0.3,1.0,0.46153846153846156
66,0.1344454999998561,0.3,1.0,0.46153846153846156
67,0.019671222000397393,0.3,1.0,0.46153846153846156
68,0.02773969200097781,0.3,1.0,0.46153846153846156
69,0.016792810998595087,0.3,1.0,0.46153846153846156
70,0.02071283299846982,0.3,1.0,0.46153846153846156
71,0.020584119998602546,0.3,1.0,0.46153846153846156
72,0.03783268000006501,0.3,1.0,0.46153846153846156
73,0.027740891999201267,0.3,1.0,0.46153846153846156
74,0.019670522000524215,0.3,1.0,0.46153846153846156
75,0.01868041399939102,0.3,1.0,0.46153846153846156
76,0.016058232000432326,0.3,1.0,0.46153846153846156
77,0.01591361600003438,0.3,1.0,0.46153846153846156
78,0.025649866000094335,0.3,1.0,0.46153846153846156
79,0.011171205000209739,0.3,1.0,0.46153846153846156
80,0.016178744999706396,0.3,1.0,0.46153846153846156
81,0.020141472999966936,0.3,1.0,0.46153846153846156
82,0.01466238200009684,0.3,1.0,0.46153846153846156
83,0.024745867998717586,0.3,1.0,0.46153846153846156
84,0.01590341500013892,0.3,1.0,0.46153846153846156
85,0.015486969999983557,0.3,1.0,0.46153846153846156
86,0.015451865998329595,0.3,1.0,0.46153846153846156
87,0.0211999859984644,0.3,1.0,0.46153846153846156
88,0.042859021999902325,0.3,1.0,0.46153846153846156
89,0.01443705699966813,0.3,1.0,0.46153846153846156
90,0.018525797999245697,0.3,1.0,0.46153846153846156
91,0.024694163001186098,0.3,1.0,0.46153846153846156
92,0.0295834910011763,0.3,1.0,0.46153846153846156
93,0.02190916300060053,0.3,1.0,0.46153846153846156
94,0.02523152100002335,0.3,1.0,0.46153846153846156
95,0.011358624999047606,0.3,1.0,0.46153846153846156
96,0.02282226100032858,0.3,1.0,0.46153846153846156
97,0.04046676400139404,0.3,1.0,0.46153846153846156
98,0.024661560000822647,0.3,1.0,0.46153846153846156
99,0.023154297001383384,0.3,1.0,0.46153846153846156
100,0.013562563000959926,0.3,1.0,0.46153846153846156
search_time_mean,0.04242595748990425
search_time_std,0.0381197974223564
search_time_p90,0.06930124389909907
search_time_p95,0.08505181204982355
search_time_p99,0.23411624778913404
rps,50.507376267688294
total_time,1.979908825000166
successful_requests,100.0
