iteration,search_time,precision,recall,f1_score,specificity,far,frr
1,25.893372952006757,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
2,26.083233586046845,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
3,25.780403397977352,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
4,26.74669176596217,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
5,25.942709588911384,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
6,25.575938699999824,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
7,24.661418761941604,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
8,25.23331371205859,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
9,26.804932230035774,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
10,26.903897549957037,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
11,3.2486643029842526,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
12,4.045117276022211,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
13,3.576736769056879,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
14,2.9939677129732445,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
15,4.206142766051926,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
16,3.818368124892004,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
17,6.502947212080471,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
18,6.69376185699366,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
19,6.832631100085564,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
20,6.377400148077868,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
21,2.4253966660471633,0.9898033503277495,0.6638983878847093,0.7947368421052632,0.9997260434808133,0.0002739565191867405,0.33610161211529066
