embedding,image_path
"[0.017102103680372238, 0.023648889735341072, 0.08274629712104797, 0.010508771054446697, 0.01977033168077469, 0.008166467770934105, 0.03737149387598038, -0.07091141492128372, 0.007685893215239048, -0.006250605918467045, -0.04799077659845352, -0.01134451199322939, 0.06634997576475143, -0.10373487323522568, 0.09997893869876862, 0.02431517466902733, 0.03422824665904045, -0.0006776893278583884, 0.02963493950664997, 0.03049345873296261, 0.06889383494853973, 0.036586176604032516, -0.11316131055355072, 0.03398002311587334, 0.0536518394947052, 0.03136315196752548, -0.041843727231025696, -0.026310335844755173, -0.06663897633552551, -0.07120693475008011, -0.06816579401493073, -0.03061824105679989, 0.12049020081758499, 0.028464332222938538, -0.007311168592423201, -0.028105081990361214, 0.0322234183549881, -0.021851470693945885, -0.0405861958861351, 0.058816514909267426, -0.021769143640995026, -0.03167179599404335, 0.022806985303759575, 0.003681604750454426, -0.013875177130103111, 0.09362255036830902, 0.00851980596780777, 0.0012384006986394525, 0.02848643995821476, 0.02574354037642479, -0.0015633284347131848, -0.035575125366449356, 0.0823381319642067, 0.002522113034501672, 0.03635561838746071, 0.01735873892903328, -0.03751593083143234, -7.280456338776276e-05, -0.000833788828458637, 0.008383744396269321, -0.05646104738116264, 0.08996105939149857, -0.06041178107261658, 0.023210173472762108, 0.05124105140566826, 0.04425417631864548, -0.025459574535489082, 0.0440104603767395, 0.0754954069852829, -0.04040773585438728, 0.08650346845388412, -0.03336581587791443, -0.02697223797440529, 0.02888948656618595, -0.025438401848077774, -0.02740313671529293, -0.02637721225619316, 0.013672533445060253, 0.06400387734174728, -0.051431529223918915, -0.02694566734135151, 0.03493130952119827, 0.022953886538743973, 0.03981678560376167, -0.06374025344848633, -0.004549033008515835, 0.08024947345256805, -0.07038658857345581, 0.029667099937796593, 0.054038114845752716, 0.07165705412626266, 0.03814877197146416, 0.016050996258854866, -0.009907602332532406, 0.04528430104255676, 0.021893955767154694, 0.032136812806129456, 0.0391015000641346, 0.04419364407658577, -0.06201864778995514, 0.04207289591431618, -0.0010689359623938799, -0.07524875551462173, 0.008682532235980034, -0.04131791368126869, 0.005731385201215744, 0.09232080727815628, 0.024394914507865906, 0.049163512885570526, -0.017443668097257614, 0.1799422800540924, 0.1268283724784851, 0.04443025588989258, 0.010880300775170326, 0.01162810530513525, 0.0006653630989603698, -0.06452038884162903, -0.1493838131427765, 0.011746869422495365, -0.031541336327791214, -0.04162377864122391, 0.0035011006984859705, -0.04461659863591194, 0.07667721062898636, 0.012642702087759972, -0.052113961428403854, 0.01179528422653675, -0.07208826392889023, 0.04038253799080849, 0.02545798197388649, -0.056214235723018646, 0.05178210511803627, 0.042489878833293915, -0.009322690777480602, -0.10454998165369034, -0.04425442963838577, -0.017683696001768112, -0.03748050332069397, 0.02113375812768936, -0.050480566918849945, 0.023585522547364235, -0.06969217211008072, 0.04001421853899956, 0.026995044201612473, 0.03297504410147667, -0.0037449628580361605, 0.03604745492339134, 0.01984104886651039, 0.005033278372138739, -0.04618865251541138, 0.0324847437441349, 0.030209969729185104, -0.005019799806177616, -0.04445425048470497, -0.09651757776737213, -0.027520813047885895, -0.05240042880177498, -0.049704067409038544, 0.008817440830171108, 0.1127469465136528, -0.04374818503856659, -0.005200944375246763, 0.10583512485027313, 0.04692502319812775, -0.01521033514291048, -0.10345204919576645, 0.018067141994833946, -0.03004605695605278, 0.02389325574040413, -0.01037644874304533, -0.017349660396575928, 0.07206637412309647, 0.15145039558410645, 0.015257183462381363, 0.012049716897308826, 0.04322012886404991, -0.023442747071385384, 0.008008811622858047, 0.0267604012042284, 0.05147435516119003, -0.02809436246752739, -0.029915785416960716, -0.10092203319072723, -0.028819506987929344, -0.030525797978043556, 0.041915830224752426, 0.013559921644628048, -0.06296151876449585, 0.013558557257056236, -0.08353424817323685, 0.004012055229395628, 0.08407776057720184, -0.056376565247774124, -0.02777029387652874, -0.09019183367490768, -0.01237376220524311, -0.05648082122206688, -0.09351915121078491, -0.014732605777680874, -0.08429106324911118, 0.01999327354133129, -0.030139479786157608, 0.03935861587524414, -0.006962460465729237, -0.018125390633940697, 0.025819305330514908, 0.00917134527117014, 0.018013492226600647, -0.031002936884760857, -0.015359902754426003, -0.011154428124427795, -0.015435946173965931, -0.020248083397746086, -0.038601700216531754, -0.023576075211167336, -0.10968705266714096, 0.02419157139956951, -0.037015024572610855, 0.054162465035915375, 0.004542163107544184, 0.0247820895165205, 0.024452080950140953, -0.06400618702173233, 0.04076701030135155, 0.04004722088575363, -0.023048272356390953, 0.047295790165662766, -0.08103295415639877, 0.025887811556458473, 0.07305826991796494, 0.015118862502276897, -0.0036173774860799313, -0.04967927187681198, 0.02507861703634262, -0.01092374138534069, -0.02294125407934189, 0.058806367218494415, -0.016789836809039116, -0.0071047223173081875, 0.0860389769077301, 0.021683020517230034, 0.028078800067305565, -0.012225847691297531, 0.012886528857052326, 0.0624559186398983, 0.07987187057733536, -0.0147086838260293, 0.02641950361430645, -0.017543412744998932, -0.025898635387420654, -0.0035524293780326843, 0.02150050736963749, 0.037293851375579834, -0.04287518933415413, 0.058641839772462845, -0.052655309438705444, 0.03707154467701912, 0.022147702053189278, 0.01557195745408535, -0.004850002005696297, -0.016292208805680275, 0.015663813799619675, 0.005018537398427725, 0.004601641092449427, -0.0023969337344169617, -0.020132707431912422, -0.0454130694270134, 0.036414604634046555, 0.07250991463661194, -0.0502801388502121, 0.03702313452959061, 0.005769082345068455, 0.030937066301703453, -0.04624520242214203, 0.009201891720294952, -0.08466199040412903, -0.03747009113430977, 0.03553921356797218, -0.00819476693868637, 0.04070020094513893, -0.04777618497610092, -0.004864538088440895, 0.0006826184107922018, 0.008845508098602295, 0.016769206151366234, -0.06602559983730316, 0.1020188182592392, -0.06450033187866211, -0.05278285592794418, 0.00625805975869298, 0.009196370840072632, -0.016815094277262688, -0.06876473873853683, -0.04349459335207939, 0.05233508348464966, -0.06003831326961517, 0.06025704741477966, -0.046041205525398254, -0.009845118969678879, -0.0029511696193367243, -0.05545879527926445, 0.041277967393398285, -0.07246340066194534, -0.02728230506181717, -0.08143395930528641, 0.017518168315291405, 0.01763729378581047, 0.04200161248445511, -0.017223289236426353, -0.022888144478201866, -0.024484973400831223, 0.02325456589460373, -0.056931398808956146, 0.0028471341356635094, -0.0665358304977417, 0.04334445670247078, -0.04605724290013313, 0.013141725212335587, -0.015205071307718754, -0.023525461554527283, 0.00905497558414936, 0.027844835072755814, 0.005151566118001938, -0.007454303093254566, 0.03236469253897667, 0.01182758342474699, 0.014357593841850758, -0.037884145975112915, -0.00730647100135684, 0.02324494905769825, 0.015581739135086536, -0.012755262665450573, 0.04114322364330292, -0.00796857476234436, -0.016559040173888206, 0.061779193580150604, 0.004430490080267191, -0.04510250315070152, -0.011679291725158691, 0.0219811350107193, -0.008482336066663265, 0.034003131091594696, -0.01911361701786518, 0.01673663966357708, 0.004172201734036207, -0.010480822995305061, -0.12902863323688507, 0.042030446231365204, 0.004995858296751976, -0.029342494904994965, 0.08345475792884827, -0.04003159701824188, -0.02169368602335453, -0.02120121754705906, -0.051671288907527924, 0.051518764346838, -0.02625054121017456, 0.019376616925001144, -0.05373635143041611, -0.009341293945908546, 0.010768010281026363, -0.02137945033609867, 0.016471631824970245, 0.051631465554237366, -0.0411093533039093, -0.04102557152509689, -0.0201311856508255, -0.020715957507491112, -0.016532640904188156, -0.007852090522646904, 0.033355116844177246, -0.012108913622796535, 0.009399447590112686, -0.012189025990664959, -0.04856668412685394, 0.032231491059064865, 0.04289643093943596, -0.05334744602441788, -0.0038802975323051214, 0.026439635083079338, 0.05273105204105377, -0.02607749216258526, 0.02335556037724018, 0.02159961871802807, -0.0366189181804657, 0.04425943270325661, 0.10001217573881149, -0.028612010180950165, -0.033605530858039856, -0.019526371732354164, -0.020764969289302826, 0.05593760311603546, -0.016241857782006264, -0.0411478690803051, -0.03384487330913544, 0.0365886315703392, 0.006355143152177334, 0.035065554082393646, 0.0026312011759728193, -0.0478714294731617, 0.014723198488354683, -0.03265189751982689, 0.08287660777568817, 0.05534965172410011, -0.033520493656396866, -0.026237165555357933, 0.0008158782729879022, -0.03875099867582321, -0.021125514060258865, 0.06299753487110138, -0.04493355751037598, 0.017029235139489174, 0.07725586742162704, 0.05099990963935852, 0.04236035794019699, 0.04151970148086548, -0.00701884925365448, 0.012583613395690918, 0.016324300318956375, 0.010175962932407856, 0.022669460624456406, -0.04700184985995293, -0.08553803712129593, -0.014480565674602985, -0.011576823890209198, 0.07198896259069443, 0.040051404386758804, -0.06742627173662186, 0.01927175745368004, -0.010094646364450455, -0.020825831219553947, -0.03351458162069321, 0.0635209009051323, -0.02526809647679329, 0.028246063739061356, -0.015939313918352127, -0.04961980879306793, 0.006521578878164291, -0.002950320253148675, -0.010104063898324966, 0.013161707669496536, 0.05855800211429596, -0.05705481395125389, 0.008588180877268314, 0.010459927842020988, 0.039007168263196945, 0.013535910286009312, 0.04859106242656708, -0.046522121876478195, -0.057289645075798035, -0.04451414570212364, 0.01458597369492054, -0.03299648314714432, -0.008267290890216827, -0.03531229868531227, 0.03141395375132561, -0.049421969801187515, 0.04192622750997543, 0.07255661487579346, 0.009110452607274055, 0.04652952030301094, -0.02068314142525196, 0.017280729487538338, -0.05361584946513176, 0.013481244444847107, 0.038422130048274994, -0.024587443098425865, -0.012408814392983913, 0.057208698242902756, -0.02784358523786068, 0.07288120687007904, -0.007821179926395416, -0.012184428051114082, -0.04961186274886131, -0.008557414636015892, -0.01799786649644375, 0.030751481652259827, -0.03819837421178818, 0.04535998776555061, -0.028771743178367615, -0.022055698558688164, 0.013332760892808437, -0.0455208420753479, 0.013233588077127934, 0.020003873854875565, 0.007875770330429077, -0.05321979150176048, -0.005632520187646151, -0.04614195227622986, 0.007931962609291077, -0.043787725269794464, 0.025400592014193535, 0.07409320026636124, -0.053631626069545746, 0.035258933901786804, -0.0008491912740282714, -0.0064281290397048, 0.03177950903773308, -0.0016789654036983848, 0.007910716347396374, -0.03378059342503548, 0.0383320115506649, 0.06851792335510254, -0.037752848118543625, 0.023094624280929565, -0.020282668992877007, -0.01909852959215641, -0.009577322751283646, 0.003534843446686864, 0.03864293545484543, -0.0009322816040366888, 0.0356757827103138]",./images/comparison/man.JPG
