iteration,search_time,precision,recall,f1_score,specificity,far,frr
1,49.484217092976905,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
2,50.31782864208799,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
3,50.25079237797763,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
4,50.84450978797395,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
5,51.841276430059224,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
6,51.49770231603179,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
7,52.25272406509612,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
8,52.10471350699663,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
9,52.39347436989192,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
10,52.4863580300007,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
11,51.11563744395971,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
12,51.21275048900861,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
13,51.748143855948,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
14,52.0138503939379,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
15,52.53488992003258,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
16,52.75972411001567,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
17,53.07228947104886,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
18,53.56796961289365,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
19,53.07833931199275,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
20,53.27149414899759,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
21,48.62485544197261,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
22,48.51776894298382,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
23,48.96423019794747,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
24,49.573054420994595,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
25,49.377033564960584,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
26,49.54534617299214,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
27,50.109588439925574,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
28,50.47436019196175,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
29,50.15811706101522,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
30,50.41569321299903,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
31,48.626701636007056,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
32,49.169688631081954,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
33,49.99597297096625,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
34,49.84549857897218,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
35,49.72782919497695,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
36,51.08959980495274,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
37,50.95041358505841,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
38,50.895969353965484,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
39,51.36112453707028,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
40,50.9912304620957,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
41,0.8958821659907699,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
42,0.4366856130072847,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
43,19.46442083804868,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
44,44.9905453879619,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
45,47.30344286898617,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
46,48.97752350999508,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
47,49.41300482710358,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
48,49.89829741301946,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
49,49.60007455502637,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
50,50.30460598296486,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
51,48.6180397340795,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
52,4.684818723006174,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
53,48.381316063925624,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
54,30.959114313940518,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
55,1.4466047220630571,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
56,6.496485474985093,0.9763903462749213,0.9104696673189824,0.9422784810126582,0.9972063570896449,0.002793642910355103,0.08953033268101761
