iteration,search_time,precision,recall,f1_score
1,0.03536652600450907,0.6,1.0,0.75
2,0.03415752098953817,0.6,1.0,0.75
3,0.04315942399261985,0.6,1.0,0.75
4,0.07018991699442267,0.6,1.0,0.75
5,0.08834386398666538,0.6,1.0,0.75
6,0.12617041100747883,0.6,1.0,0.75
7,0.13746300600178074,0.6,1.0,0.75
8,0.15282226700219326,0.6,1.0,0.75
9,0.14539617400441784,0.6,1.0,0.75
10,0.13585202499234583,0.6,1.0,0.75
11,0.16241902799811214,0.6,1.0,0.75
12,0.14392851300362963,0.6,1.0,0.75
13,0.1585053960006917,0.6,1.0,0.75
14,0.15106788800039794,0.6,1.0,0.75
15,0.1404266130120959,0.6,1.0,0.75
16,0.16459751200454775,0.6,1.0,0.75
17,0.16241150499263313,0.6,1.0,0.75
18,0.1597315039980458,0.6,1.0,0.75
19,0.1437586270039901,0.6,1.0,0.75
20,0.15631145500810817,0.6,1.0,0.75
21,0.14914534699346405,0.6,1.0,0.75
22,0.14662429700547364,0.6,1.0,0.75
23,0.13754386600339785,0.6,1.0,0.75
24,0.1469748920062557,0.6,1.0,0.75
25,0.1570009730057791,0.6,1.0,0.75
26,0.20395148999523371,0.6,1.0,0.75
27,0.163416776995291,0.6,1.0,0.75
28,0.14186632799101062,0.6,1.0,0.75
29,0.16501480899751186,0.6,1.0,0.75
30,0.15932015600265004,0.6,1.0,0.75
31,0.22158197000680957,0.6,1.0,0.75
32,0.148299901993596,0.6,1.0,0.75
33,0.16762323200237006,0.6,1.0,0.75
34,0.2014533309993567,0.6,1.0,0.75
35,0.17964316500001587,0.6,1.0,0.75
36,0.14679026301018894,0.6,1.0,0.75
37,0.20758137899974827,0.6,1.0,0.75
38,0.28161667300446425,0.6,1.0,0.75
39,0.24671086799935438,0.6,1.0,0.75
40,0.17154742500861175,0.6,1.0,0.75
41,0.2153532520023873,0.6,1.0,0.75
42,0.21355974199832417,0.6,1.0,0.75
43,0.36211309699865524,0.6,1.0,0.75
44,0.3948832180030877,0.6,1.0,0.75
45,0.16012646799208596,0.6,1.0,0.75
46,0.12337247899267823,0.6,1.0,0.75
47,0.30983847999596037,0.6,1.0,0.75
48,0.26298791701265145,0.6,1.0,0.75
49,0.2841878019971773,0.6,1.0,0.75
50,0.2148743270081468,0.6,1.0,0.75
51,0.4185712040052749,0.6,1.0,0.75
52,0.21439269099209923,0.6,1.0,0.75
53,0.12448117800522596,0.6,1.0,0.75
54,0.22987904500041623,0.6,1.0,0.75
55,0.21597911200660747,0.6,1.0,0.75
56,0.11780809999618214,0.6,1.0,0.75
57,0.12903334900329355,0.6,1.0,0.75
58,0.1304425969865406,0.6,1.0,0.75
59,0.05577933799941093,0.6,1.0,0.75
60,0.3744684550038073,0.6,1.0,0.75
61,0.13616726199688856,0.6,1.0,0.75
62,0.34692124799767043,0.6,1.0,0.75
63,0.3198884440062102,0.6,1.0,0.75
64,0.15174354500777554,0.6,1.0,0.75
65,0.13774072499654721,0.6,1.0,0.75
66,0.3154800909978803,0.6,1.0,0.75
67,0.30101174899027683,0.6,1.0,0.75
68,0.2254826769931242,0.6,1.0,0.75
69,0.3460717720008688,0.6,1.0,0.75
70,0.3367478250002023,0.6,1.0,0.75
71,0.24248258699662983,0.6,1.0,0.75
72,0.23898779699811712,0.6,1.0,0.75
73,0.1370583489915589,0.6,1.0,0.75
74,0.315028760000132,0.6,1.0,0.75
75,0.19123382100951858,0.6,1.0,0.75
76,0.2979424509976525,0.6,1.0,0.75
77,0.20068806699418928,0.6,1.0,0.75
78,0.2852655549941119,0.6,1.0,0.75
79,0.3297184569964884,0.6,1.0,0.75
80,0.28120082699751947,0.6,1.0,0.75
81,0.2341600140061928,0.6,1.0,0.75
82,0.11525788299331907,0.6,1.0,0.75
83,0.23909400499542244,0.6,1.0,0.75
84,0.29136160599591676,0.6,1.0,0.75
85,0.23509990599995945,0.6,1.0,0.75
86,0.38048647799587343,0.6,1.0,0.75
87,0.2985452830034774,0.6,1.0,0.75
88,0.1816544549947139,0.6,1.0,0.75
89,0.18069717900652904,0.6,1.0,0.75
90,0.1828354970057262,0.6,1.0,0.75
91,0.22382812701107468,0.6,1.0,0.75
92,0.32369588800065685,0.6,1.0,0.75
93,0.204847831002553,0.6,1.0,0.75
94,0.12229380299686454,0.6,1.0,0.75
95,0.2595918070001062,0.6,1.0,0.75
96,0.35055464100150857,0.6,1.0,0.75
97,0.3422469539946178,0.6,1.0,0.75
98,0.2091794919979293,0.6,1.0,0.75
99,0.292022529989481,0.6,1.0,0.75
100,0.20324016599624883,0.6,1.0,0.75
search_time_mean,0.20615473723970354
search_time_std,0.08443765110834497
search_time_p90,0.3304213937968598
search_time_p95,0.35113256380136587
search_time_p99,0.3951200978631097
rps,113.08091161227064
total_time,0.8843225489981705
successful_requests,100.0
