iteration,search_time,precision,recall,f1_score
1,0.7928760909999255,0.42857142857142855,1.0,0.6
2,0.8113420320005389,0.42857142857142855,1.0,0.6
3,0.8016493570030434,0.42857142857142855,1.0,0.6
4,0.8749627629949828,0.42857142857142855,1.0,0.6
5,0.8714532430021791,0.42857142857142855,1.0,0.6
6,0.9323960410038126,0.42857142857142855,1.0,0.6
7,0.9754653380005038,0.42857142857142855,1.0,0.6
8,1.0028635720009333,0.42857142857142855,1.0,0.6
9,1.2193228749965783,0.42857142857142855,1.0,0.6
10,1.220897511993826,0.42857142857142855,1.0,0.6
11,1.22253974799969,0.42857142857142855,1.0,0.6
12,1.2906684459958342,0.42857142857142855,1.0,0.6
13,1.3242953829976614,0.42857142857142855,1.0,0.6
14,1.3255794810029329,0.42857142857142855,1.0,0.6
15,1.317720114995609,0.42857142857142855,1.0,0.6
16,1.3306897770016803,0.42857142857142855,1.0,0.6
17,1.3264825199948973,0.42857142857142855,1.0,0.6
18,1.338440655003069,0.42857142857142855,1.0,0.6
19,1.4301025580061832,0.42857142857142855,1.0,0.6
20,1.416058021997742,0.42857142857142855,1.0,0.6
21,1.417745285005367,0.42857142857142855,1.0,0.6
22,1.4466134309986955,0.42857142857142855,1.0,0.6
23,1.4196584969977266,0.42857142857142855,1.0,0.6
24,1.4316806429997087,0.42857142857142855,1.0,0.6
25,1.42657449899707,0.42857142857142855,1.0,0.6
26,1.439148223005759,0.42857142857142855,1.0,0.6
27,1.4422637600000598,0.42857142857142855,1.0,0.6
28,1.436658044003707,0.42857142857142855,1.0,0.6
29,1.490895835995616,0.42857142857142855,1.0,0.6
30,1.5066180599969812,0.42857142857142855,1.0,0.6
31,1.5444588550017215,0.42857142857142855,1.0,0.6
32,1.5527904249975109,0.42857142857142855,1.0,0.6
33,1.5313010300014867,0.42857142857142855,1.0,0.6
34,1.5343293659971096,0.42857142857142855,1.0,0.6
35,1.552530540000589,0.42857142857142855,1.0,0.6
36,1.5452731149998726,0.42857142857142855,1.0,0.6
37,0.7913260490022367,0.42857142857142855,1.0,0.6
38,1.5395330940009444,0.42857142857142855,1.0,0.6
39,1.546987697998702,0.42857142857142855,1.0,0.6
40,1.545307733998925,0.42857142857142855,1.0,0.6
41,1.5448617860020022,0.42857142857142855,1.0,0.6
42,1.5509768880001502,0.42857142857142855,1.0,0.6
43,1.5587105260055978,0.42857142857142855,1.0,0.6
44,1.5482581190008204,0.42857142857142855,1.0,0.6
45,1.554116621002322,0.42857142857142855,1.0,0.6
46,1.562182137997297,0.42857142857142855,1.0,0.6
47,1.5586046999960672,0.42857142857142855,1.0,0.6
48,1.5801261439992231,0.42857142857142855,1.0,0.6
49,1.547752243001014,0.42857142857142855,1.0,0.6
50,1.5557332930038683,0.42857142857142855,1.0,0.6
51,1.5856167059973814,0.42857142857142855,1.0,0.6
52,0.7216156110007432,0.42857142857142855,1.0,0.6
53,0.7206341689961846,0.42857142857142855,1.0,0.6
54,1.1732747589994688,0.42857142857142855,1.0,0.6
55,1.001179218001198,0.42857142857142855,1.0,0.6
56,0.959328185999766,0.42857142857142855,1.0,0.6
57,0.8793227410060354,0.42857142857142855,1.0,0.6
58,0.9126989430005779,0.42857142857142855,1.0,0.6
59,1.0554399799948442,0.42857142857142855,1.0,0.6
60,1.3052332489969558,0.42857142857142855,1.0,0.6
61,1.4792564309973386,0.42857142857142855,1.0,0.6
62,0.8774294810064021,0.42857142857142855,1.0,0.6
63,1.0446335740052746,0.42857142857142855,1.0,0.6
64,0.9042785459969309,0.42857142857142855,1.0,0.6
65,1.3900350690018968,0.42857142857142855,1.0,0.6
66,0.7771915939956671,0.42857142857142855,1.0,0.6
67,1.3697346390035818,0.42857142857142855,1.0,0.6
68,0.7811113469942939,0.42857142857142855,1.0,0.6
69,0.9115866380016087,0.42857142857142855,1.0,0.6
70,0.9664513259995147,0.42857142857142855,1.0,0.6
71,0.8472937870028545,0.42857142857142855,1.0,0.6
72,0.8263893699986511,0.42857142857142855,1.0,0.6
73,0.817403913999442,0.42857142857142855,1.0,0.6
74,0.7336994200013578,0.42857142857142855,1.0,0.6
75,0.835544976995152,0.42857142857142855,1.0,0.6
76,0.8525354569937917,0.42857142857142855,1.0,0.6
77,0.8439423970048665,0.42857142857142855,1.0,0.6
78,0.7590078379944316,0.42857142857142855,1.0,0.6
79,0.8403248879985767,0.42857142857142855,1.0,0.6
80,0.8092732489967602,0.42857142857142855,1.0,0.6
81,0.820665948005626,0.42857142857142855,1.0,0.6
82,0.9105028609992587,0.42857142857142855,1.0,0.6
83,0.767436488000385,0.42857142857142855,1.0,0.6
84,0.9352785969967954,0.42857142857142855,1.0,0.6
85,0.9140056269970955,0.42857142857142855,1.0,0.6
86,0.8319450500057428,0.42857142857142855,1.0,0.6
87,0.8313032090009074,0.42857142857142855,1.0,0.6
88,0.8469076420005877,0.42857142857142855,1.0,0.6
89,0.7730426979978802,0.42857142857142855,1.0,0.6
90,0.7969544199950178,0.42857142857142855,1.0,0.6
91,0.8213773769966792,0.42857142857142855,1.0,0.6
92,0.8418907570012379,0.42857142857142855,1.0,0.6
93,0.7790711179986829,0.42857142857142855,1.0,0.6
94,0.7952028650033753,0.42857142857142855,1.0,0.6
95,0.7820861299987882,0.42857142857142855,1.0,0.6
96,0.7620032780032489,0.42857142857142855,1.0,0.6
97,0.7765825410024263,0.42857142857142855,1.0,0.6
98,0.7763177949964302,0.42857142857142855,1.0,0.6
99,0.7992568829940865,0.42857142857142855,1.0,0.6
100,0.7913174269997398,0.42857142857142855,1.0,0.6
search_time_mean,1.1286343838597532
search_time_std,0.31447601547477616
search_time_p90,1.5485299959007535
search_time_p95,1.5558768633534783
search_time_p99,1.5801810496192048
rps,34.069254823536404
total_time,2.93519774699962
successful_requests,100.0
