iteration,search_time,precision,recall,f1_score
1,0.3262836660001085,0.6,1.0,0.75
2,0.30169609499989747,0.6,1.0,0.75
3,0.33252378900010626,0.6,1.0,0.75
4,0.49466130399991926,0.6,1.0,0.75
5,0.3044134799999938,0.6,1.0,0.75
6,0.499979865999876,0.6,1.0,0.75
7,0.6167079950000698,0.6,1.0,0.75
8,0.41509169799996926,0.6,1.0,0.75
9,0.5402176990000953,0.6,1.0,0.75
10,0.49578738099990005,0.6,1.0,0.75
11,0.8914824620001127,0.6,1.0,0.75
12,1.0468886190001285,0.6,1.0,0.75
13,0.8935724039999968,0.6,1.0,0.75
14,0.7427671590000955,0.6,1.0,0.75
15,0.8496670209999593,0.6,1.0,0.75
16,0.6327922880000187,0.6,1.0,0.75
17,0.6847451180001372,0.6,1.0,0.75
18,1.0887606629999027,0.6,1.0,0.75
19,1.475308522999967,0.6,1.0,0.75
20,1.576293982999914,0.6,1.0,0.75
21,1.7751563930000884,0.6,1.0,0.75
22,1.8376461379998545,0.6,1.0,0.75
23,1.8697373179998067,0.6,1.0,0.75
24,1.9070714539998335,0.6,1.0,0.75
25,2.0170378249999885,0.6,1.0,0.75
26,2.0979369199999383,0.6,1.0,0.75
27,2.031220888000007,0.6,1.0,0.75
28,2.090142191000041,0.6,1.0,0.75
29,2.1514261549998537,0.6,1.0,0.75
30,2.3862875090001125,0.6,1.0,0.75
31,2.374406001999887,0.6,1.0,0.75
32,2.1494087169999148,0.6,1.0,0.75
33,2.2332863149999866,0.6,1.0,0.75
34,2.42791073699982,0.6,1.0,0.75
35,2.1996019270000033,0.6,1.0,0.75
36,2.2594049890001315,0.6,1.0,0.75
37,2.2824536549999266,0.6,1.0,0.75
38,2.4577035610000166,0.6,1.0,0.75
39,2.370667848000039,0.6,1.0,0.75
40,2.3706979509997836,0.6,1.0,0.75
41,2.4797970619999887,0.6,1.0,0.75
42,2.273751164000032,0.6,1.0,0.75
43,2.2266322629998285,0.6,1.0,0.75
44,2.605383993000032,0.6,1.0,0.75
45,2.5066075830000045,0.6,1.0,0.75
46,2.6081671819999883,0.6,1.0,0.75
47,2.6192324339999686,0.6,1.0,0.75
48,2.4759417000000212,0.6,1.0,0.75
49,2.581689883000081,0.6,1.0,0.75
50,2.5158922140001323,0.6,1.0,0.75
51,2.162109280000095,0.6,1.0,0.75
52,2.7814034499999707,0.6,1.0,0.75
53,2.2558882509999876,0.6,1.0,0.75
54,2.7127250849998745,0.6,1.0,0.75
55,2.792511604999845,0.6,1.0,0.75
56,2.851573617999975,0.6,1.0,0.75
57,2.936807707999833,0.6,1.0,0.75
58,2.863177405999977,0.6,1.0,0.75
59,2.5660791230000086,0.6,1.0,0.75
60,2.751272604000178,0.6,1.0,0.75
61,2.590243363999889,0.6,1.0,0.75
62,2.6979444809999222,0.6,1.0,0.75
63,2.8635826339998403,0.6,1.0,0.75
64,2.6282090439999592,0.6,1.0,0.75
65,2.662133948000019,0.6,1.0,0.75
66,2.6583668920000036,0.6,1.0,0.75
67,2.529547040999887,0.6,1.0,0.75
68,2.7041454019999946,0.6,1.0,0.75
69,2.732830351000075,0.6,1.0,0.75
70,2.616225629999917,0.6,1.0,0.75
71,2.5565288749999127,0.6,1.0,0.75
72,2.5965262919999077,0.6,1.0,0.75
73,2.645452514999988,0.6,1.0,0.75
74,2.9256537500000377,0.6,1.0,0.75
75,2.445131706999973,0.6,1.0,0.75
76,2.677412785999877,0.6,1.0,0.75
77,2.6135690500000237,0.6,1.0,0.75
78,2.333698936000019,0.6,1.0,0.75
79,2.5293463269999847,0.6,1.0,0.75
80,2.621654497999998,0.6,1.0,0.75
81,1.8642545459999837,0.6,1.0,0.75
82,2.0673284409999724,0.6,1.0,0.75
83,2.436176598000202,0.6,1.0,0.75
84,2.075974628999802,0.6,1.0,0.75
85,1.8915840029999345,0.6,1.0,0.75
86,2.0346064179998393,0.6,1.0,0.75
87,2.1423387370000455,0.6,1.0,0.75
88,2.2889070939997964,0.6,1.0,0.75
89,1.890950458999896,0.6,1.0,0.75
90,1.7628091540000241,0.6,1.0,0.75
91,1.7238322059999973,0.6,1.0,0.75
92,1.8107080080001197,0.6,1.0,0.75
93,1.8786109210000177,0.6,1.0,0.75
94,1.9081674290000592,0.6,1.0,0.75
95,1.7402118190000238,0.6,1.0,0.75
96,1.744857034000006,0.6,1.0,0.75
97,1.7762232659999881,0.6,1.0,0.75
98,1.7790169550000883,0.6,1.0,0.75
99,1.7085981709999487,0.6,1.0,0.75
100,1.524064135000117,0.6,1.0,0.75
search_time_mean,1.9974291285999812
search_time_std,0.7361967273316223
search_time_p90,2.7050033702999827
search_time_p95,2.7954647056498514
search_time_p99,2.9257652895800357
rps,12.217217602741869
total_time,8.185169754000071
successful_requests,100.0
