iteration,search_time,precision,recall,f1_score
1,0.011497176999910153,0.42857142857142855,1.0,0.6
2,0.005798093001430971,0.42857142857142855,1.0,0.6
3,0.007965975999468355,0.42857142857142855,1.0,0.6
4,0.008492622000630945,0.42857142857142855,1.0,0.6
5,0.005517769001016859,0.42857142857142855,1.0,0.6
6,0.007221013000162202,0.42857142857142855,1.0,0.6
7,0.005374356998800067,0.42857142857142855,1.0,0.6
8,0.0059509050006454345,0.42857142857142855,1.0,0.6
9,0.004351269999460783,0.42857142857142855,1.0,0.6
10,0.0035274000001663808,0.42857142857142855,1.0,0.6
11,0.00648595100028615,0.42857142857142855,1.0,0.6
12,0.002772235999145778,0.42857142857142855,1.0,0.6
13,0.006376842000463512,0.42857142857142855,1.0,0.6
14,0.005789892000393593,0.42857142857142855,1.0,0.6
15,0.01109834300041257,0.42857142857142855,1.0,0.6
16,0.012391252999805147,0.42857142857142855,1.0,0.6
17,0.008155792998877587,0.42857142857142855,1.0,0.6
18,0.007069301000228734,0.42857142857142855,1.0,0.6
19,0.00998314800017397,0.42857142857142855,1.0,0.6
20,0.012030421999952523,0.42857142857142855,1.0,0.6
21,0.006841881000582362,0.42857142857142855,1.0,0.6
22,0.0055373699997289805,0.42857142857142855,1.0,0.6
23,0.007515037999837659,0.42857142857142855,1.0,0.6
24,0.008113690000755014,0.42857142857142855,1.0,0.6
25,0.007394628000838566,0.42857142857142855,1.0,0.6
26,0.004862712999965879,0.42857142857142855,1.0,0.6
27,0.006096318000345491,0.42857142857142855,1.0,0.6
28,0.006597661000341759,0.42857142857142855,1.0,0.6
29,0.003738516999874264,0.42857142857142855,1.0,0.6
30,0.0026015210005425615,0.42857142857142855,1.0,0.6
31,0.005209343000387889,0.42857142857142855,1.0,0.6
32,0.0070463979991473025,0.42857142857142855,1.0,0.6
33,0.005448963000162621,0.42857142857142855,1.0,0.6
34,0.01288089399895398,0.42857142857142855,1.0,0.6
35,0.0034726949998002965,0.42857142857142855,1.0,0.6
36,0.005345053999917582,0.42857142857142855,1.0,0.6
37,0.008777745000770665,0.42857142857142855,1.0,0.6
38,0.003632509000453865,0.42857142857142855,1.0,0.6
39,0.01042498500100919,0.42857142857142855,1.0,0.6
40,0.005201742000281229,0.42857142857142855,1.0,0.6
41,0.00619012599963753,0.42857142857142855,1.0,0.6
42,0.0049869230006152065,0.42857142857142855,1.0,0.6
43,0.012890596000943333,0.42857142857142855,1.0,0.6
