iteration,search_time,precision,recall,f1_score,specificity,far,frr
1,47.094310637097806,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
2,48.16177627502475,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
3,48.21327134198509,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
4,48.29619919601828,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
5,48.67097300698515,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
6,49.09260998503305,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
7,49.02246989496052,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
8,49.13143259799108,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
9,48.9461683370173,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
10,49.36785591498483,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
11,1.409529046039097,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
12,12.729568791924976,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
13,33.61689307691995,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
14,47.90800460497849,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
15,48.70741857599933,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
16,49.44480909593403,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
17,50.21068205998745,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
18,30.17677023401484,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
19,50.12889976298902,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
20,49.46605889999773,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
21,49.41993606998585,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
22,44.31323024095036,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
23,9.309653257019818,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
24,1.2169413269730285,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
25,0.5422587040811777,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
26,0.6707061190390959,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
27,27.23807586194016,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
28,39.233055211021565,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
29,41.56914689997211,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
30,43.5777141849976,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
31,42.96852007997222,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
32,44.37800702091772,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
33,43.69676903798245,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
34,30.112679419107735,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
35,28.104652940062806,0.9941137998691956,0.6597222222222222,0.7931124445603965,0.9998956606420348,0.00010433935796515065,0.3402777777777778
