iteration,search_time,precision,recall,f1_score,specificity,far,frr
1,7.445625527994707,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
2,8.126923728035763,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
3,7.592791281989776,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
4,7.774759414955042,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
5,8.306715367012657,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
6,8.331673984997906,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
7,8.26539924601093,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
8,8.726751892943867,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
9,8.381341075990349,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
10,8.453225208097138,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
11,6.228856772067957,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
12,6.656172818038613,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
13,8.193212268990465,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
14,6.192997667938471,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
15,8.959880389040336,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
16,6.969578890944831,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
17,6.30375526798889,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
18,8.190829842002131,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
19,7.253556319046766,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
20,8.496939775999635,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
21,6.974371338961646,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
22,5.864352189935744,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
23,5.722526563913561,0.9974358974358974,0.5065104166666666,0.6718480138169257,0.9999652202140116,3.477978598838355e-05,0.4934895833333333
